date,qqq_fwd_1p,qqq_fwd_3p,qqq_fwd_6p,qqq_fwd_12p,qqq_next_return
2012-05-31,0.036216399919496434,0.10081841983279882,0.06573693344342435,0.1957692485451421,0.036216399919496434
2012-06-30,0.009975062374392829,0.07178549285894209,0.02368211973517087,0.12632962743016773,0.009975062374392829
2012-07-31,0.05185185178995555,0.005176128931825286,0.04064845859763877,0.1856196429416208,0.05185185178995555
2012-08-31,0.008887283213269148,-0.03186854957850627,-0.007248090436332344,0.12271072868162869,0.008887283213269148
2012-09-30,-0.05279290466307718,-0.04488153034751163,0.013775150623060561,0.16659010580102085,-0.05279290466307718
2012-10-31,0.013086990022432854,0.03528966580564252,0.09743479347337436,0.29266004919689137,0.013086990022432854
2012-11-30,-0.0046735104256862,0.02543090520554303,0.12201164379428975,0.3212729066629427,-0.0046735104256862
2012-12-31,0.02671422272557611,0.06141298994240363,0.10027283442398316,0.36634008287296305,0.02671422272557611
2013-01-31,0.0034396590081371414,0.06002680188966392,0.13930850821548613,0.3052202649684266,0.0034396590081371414
2013-02-28,0.030252218754990512,0.09418551566805711,0.13090764960107726,0.3677682081430993,0.030252218754990512
2013-03-31,0.02537335069686919,0.03661142726705102,0.15073850950483547,0.2913148527491263,0.02537335069686919
2013-04-30,0.03577488680128793,0.07479217146631578,0.17789235122173452,0.25533851362272486,0.03577488680128793
2013-05-31,-0.023957813701632857,0.03356115887770583,0.1775928654312482,0.2663451155851808,-0.023957813701632857
2013-06-30,0.06314017110990933,0.11009629957357503,0.24181933800835131,0.3379593984119533,0.06314017110990933
2013-07-31,-0.003959350691721375,0.09592568916347921,0.1456249607165756,0.27337286696035723,-0.003959350691721375
2013-08-31,0.04831805058738903,0.13935479803627615,0.20944288300249236,0.34247745930788387,0.04831805058738903
2013-09-30,0.0495689654569329,0.1186591095613736,0.12216184831146482,0.2709091782579611,0.0495689654569329
2013-10-31,0.035511535179709064,0.04534912544210168,0.0657497795283768,0.24287801232743966,0.035511535179709064
2013-11-30,0.029275989383129142,0.06151559205878243,0.07536751687216658,0.2548229219910103,0.029275989383129142
2013-12-31,-0.019213278867612038,0.0031311940520151182,0.07741871741004847,0.19181332004009866,-0.019213278867612038
2014-01-31,0.05152586212295951,0.019515637015190546,0.11150936006481271,0.18985695323883767,0.05152586212295951
2014-02-28,-0.0273351988768602,0.013049195807400826,0.1099965762542896,0.21325732195922953,-0.0273351988768602
2014-03-31,-0.0031937948891284096,0.07405564077611682,0.1325542569196405,0.21792984727022913,-0.0031937948891284096
2014-04-30,0.04485639093584215,0.09023277300478649,0.16620058122596748,0.2453199999122131,0.04485639093584215
2014-05-31,0.031239273032604098,0.09569859079708531,0.16687820889439808,0.2186558177295559,0.031239273032604098
2014-06-30,0.011819827472916655,0.05446516355637976,0.10617469399922563,0.15238534159426997,0.011819827472916655
2014-07-31,0.050094716909325765,0.0696803564359989,0.0704875694159306,0.19083292847181932,0.050094716909325765
2014-08-31,-0.007568415404245021,0.06496277233096737,0.0930279857739702,0.056633094693496755,-0.007568415404245021
2014-09-30,0.026419678057359564,0.049038633261667686,0.07538322321333735,0.041190409951735285,0.026419678057359564
2014-10-31,0.04546351085280387,0.0007546300865253208,0.06784374828819861,0.1297256262804447,0.04546351085280387
2014-11-30,-0.022408012600001914,0.02635323428402514,0.044372761819090334,0.08717698148169495,-0.022408012600001914
2014-12-31,-0.020823244579588063,0.025113078886102702,0.04177518058018115,0.09436466467051496,-0.020823244579588063
2015-01-31,0.07220573698163579,0.06703852891080087,0.11242107100930698,0.04040401627484291,0.07220573698163579
2015-02-28,-0.023589249175911986,0.01755684781140232,-0.033297309450592394,-0.04484931735083586,-0.023589249175911986
2015-03-31,0.01922348486935488,0.016253915823787546,-0.031795933322663394,0.04525840592742725,0.01922348486935488
2015-04-30,0.022484437410169367,0.04253130591716414,0.05795031163636577,-0.007138288868098974,0.022484437410169367
2015-05-31,-0.024839495590189387,-0.04997672353281646,0.04098557644116285,0.013462961550420038,-0.024839495590189387
2015-06-30,0.045577659438544416,-0.04728134219045166,0.05048064598836577,0.015599838874000183,0.045577659438544416
2015-07-31,-0.06824475212229586,0.014789969022212635,-0.06473902428791867,0.04078699711284073,-0.06824475212229586
2015-08-31,-0.022072795558194858,0.0957474434860559,-0.01194990767396964,0.12874709398840412,-0.022072795558194858
2015-09-30,0.11369889939120315,0.10261370172343187,0.07958481264649508,0.17977190850096392,0.11369889939120315
2015-10-31,0.006088414335087666,-0.07836990484519712,-0.06152330576262155,0.043890904400417874,0.006088414335087666
2015-11-30,-0.01594483170761063,-0.0982866551961945,-0.026438997344069737,0.042096869538552184,-0.01594483170761063
2015-12-31,-0.06910423749008543,-0.020885727286847233,-0.03320461661770757,0.07097175923879728,-0.06910423749008543
2016-01-31,-0.01565350998431847,0.018279132996135372,0.11283056188719409,0.20961004448164866,-0.01565350998431847
2016-02-29,0.06852412239929806,0.07967904463891151,0.1423986524115899,0.28260841445399043,0.06852412239929806
2016-03-31,-0.03186813186607662,-0.012581666588031948,0.0928015054313982,0.2246861976634542,-0.03186813186607662
2016-04-30,0.04370034059986039,0.09285413579364543,0.1123248033865143,0.29949587204509776,0.04370034059986039
2016-05-31,-0.022783378644843255,0.05809097442810374,0.0703970955036739,0.2936104953171246,-0.022783378644843255
2016-06-30,0.0715082759582093,0.10672596249583965,0.10775431662907642,0.2930900529472664,0.0715082759582093
2016-07-31,0.010500737680120942,0.017816346166571462,0.0869669524804666,0.2558060447238537,0.010500737680120942
2016-08-31,0.022134232286380673,0.011630494327032226,0.12273277961805995,0.26852583032179544,0.022134232286380673
2016-09-30,-0.01457210250714902,0.0009291858762559002,0.12068494742784308,0.2373951797492655,-0.01457210250714902
2016-10-31,0.004359346975818745,0.0679401608888861,0.16827015642259724,0.3135354497231808,0.004359346975818745
2016-11-30,0.011321812377004026,0.10982496663955965,0.2085332637308941,0.3336212151533309,0.011321812377004026
2016-12-31,0.05140108035876256,0.1196445894888638,0.16730761824713203,0.3266479418992869,0.05140108035876256
2017-01-31,0.04375050173578332,0.09394720716393201,0.15533047426887725,0.37228632686279606,0.04375050173578332
2017-02-28,0.020269888943425407,0.08894041858709789,0.12985552159021552,0.2977674577955314,0.020269888943425407
2017-03-31,0.027269980371792846,0.042569784381334186,0.10414187554610388,0.22009912493471306,0.027269980371792846
2017-04-30,0.03897345394505525,0.05611172705864109,0.12434221014889713,0.1937181905967389,0.03897345394505525
2017-05-31,-0.023176530166204468,0.03757331650541995,0.10350393752197973,0.21411849622933055,-0.023176530166204468
2017-06-30,0.040613193839817985,0.05905800464120192,0.1365024276046667,0.2571600477201117,0.040613193839817985
2017-07-31,0.02073587931194809,0.06460536451032839,0.1877868345256053,0.24187846944639046,0.02073587931194809
2017-08-31,-0.002949769050396678,0.0635430961530663,0.1486136351035292,0.2869807430181355,-0.002949769050396678
2017-09-30,0.046063939545428756,0.0731257614069043,0.1050202441885082,0.28715126547726344,0.046063939545428756
2017-10-31,0.01971738413818591,0.11570622704116751,0.06170361640932631,0.12470301326474287,0.01971738413818591
2017-11-30,0.00603378661275511,0.07998786251179757,0.10023938741509708,0.10003293073543662,0.00603378661275511
2017-12-31,0.0875706214562797,0.02972110439301101,0.10616573901187998,-0.0012666076832985596,0.0875706214562797
2018-01-31,-0.01292798106711146,-0.048402177314233685,0.045539850542617666,0.0010631496728745748,-0.01292798106711146
2018-02-28,-0.04079086648415675,0.018751622686017377,0.1204644483452737,0.044510349208351174,-0.04079086648415675
2018-03-31,0.005058390062677276,0.07423819351933236,0.164821434038529,0.13166586716473128,0.005058390062677276
2018-04-30,0.0567292158757946,0.09872030559266265,0.05933802605710259,0.18789048784979512,0.0567292158757946
2018-05-31,0.011452707263939432,0.09984065143482446,-0.00018764705392471104,0.03165917941812957,0.011452707263939432
2018-06-30,0.0279638800128561,0.08432323582020018,-0.09712138326680242,0.09739193234636989,0.0279638800128561
2018-07-31,0.05780674413960396,-0.03584377146312678,-0.04253946020963284,0.09246426704435606,0.05780674413960396
2018-08-31,-0.0028176618233243245,-0.09094799174612689,-0.06778804918718584,0.013145923841397122,-0.0028176618233243245
2018-09-30,-0.08595726358697076,-0.1673344378254099,-0.02846407690047792,0.025335299264572564,-0.08595726358697076
2018-10-31,-0.0026498645724172265,-0.006944609751333486,0.1213516919346036,0.17089235022525728,-0.0026498645724172265
2018-11-30,-0.0866095837537948,0.025477027000278207,0.03185280355680087,0.22177834805912133,-0.0866095837537948
2018-12-31,0.0901076104817673,0.16677807661728927,0.2154368394690327,0.3896128547634765,0.0901076104817673
2019-01-31,0.02991198859561872,0.12919350012672615,0.141001870723098,0.31348062842447577,0.02991198859561872
2019-02-28,0.03924698945803251,0.0062173762928392495,0.08681928284443807,0.19808055816210635,0.03924698945803251
2019-03-31,0.05499276414536669,0.041703528568872716,0.05537559125288194,0.06883964739586812,0.05499276414536669
2019-04-30,-0.08225176742434182,0.010457349068203836,0.044179411907056654,0.16482781080327213,-0.08225176742434182
2019-05-31,0.07589799329597868,0.08010387064528413,0.18406263359235564,0.3530037160645645,0.07589799329597868
2019-06-30,0.023347970423989173,0.013124715726740677,0.14330322205021617,0.33661757619984867,0.023347970423989173
2019-07-31,-0.01899529040297121,0.03337306900677173,0.15116430755023313,0.40207689290813575,-0.01899529040297121
2019-08-31,0.009179652284508233,0.09624885695943619,0.10237329892277369,0.5856503228639158,0.009179652284508233
2019-09-30,0.043800646103393515,0.1284920842446282,0.012757596683662609,0.4825885938975818,0.043800646103393515
2019-10-31,0.04069413440512193,0.11398713792365123,0.11554374422673885,0.37712598012432563,0.04069413440512193
2019-11-30,0.038861971854219135,0.005586725974177309,0.1426791773334275,0.47182445910301696,0.038861971854219135
2019-12-31,0.03038427167515345,-0.10255675620306548,0.1690840631087993,0.48622380917266494,0.03038427167515345
2020-01-31,-0.06057424567077796,0.0013973287932111944,0.21796418088384284,0.4461675007532122,-0.06057424567077796
2020-02-29,-0.07286001913466855,0.13633080849037627,0.4383968882531848,0.537361067252585,-0.07286001913466855
2020-03-31,0.14973739500289684,0.30268300662958625,0.4639125875257908,0.6866411335890086,0.14973739500289684
2020-04-30,0.0660088620568362,0.21626465925529992,0.2344885507640111,0.5536752575989312,0.0660088620568362
2020-05-31,0.06286786278784207,0.2658258295083149,0.28804697617548936,0.43996196494458806,0.06286786278784207
2020-06-30,0.07346526656880004,0.12376731720278711,0.2712719778426673,0.4396271126229243,0.07346526656880004
2020-07-31,0.1094473080410927,0.014983491767218915,0.187364557555189,0.3794706789514124,0.1094473080410927
2020-08-31,-0.05641349792166839,0.01755466364263225,0.06880171933601997,0.29583979742937716,-0.05641349792166839
2020-09-30,-0.030449179404087756,0.13125907684078197,0.15214606934944053,0.29526540495561227,-0.030449179404087756
2020-10-31,0.11225777711652696,0.16983632461630682,0.2585578510528743,0.4410025130565989,0.11225777711652696
2020-11-30,0.049025505361394384,0.050362951028040115,0.11794211824491807,0.3214356077434033,0.049025505361394384
2020-12-31,0.0026136291097185183,0.01846349164064942,0.13243046154919091,0.274196377192476,0.0026136291097185183
2021-01-31,-0.0013351983584675153,0.07584097413428093,0.16179202939304016,0.15971117146653446,-0.0013351983584675153
2021-02-28,0.017166664118126285,0.06433887176878716,0.2124230097930624,0.10928399051581228,0.017166664118126285
2021-03-31,0.059098173155031075,0.11190088878389881,0.12421978377011178,0.14146778132175464,0.059098173155031075
2021-04-30,-0.012012189710781218,0.07989197039824902,0.1449632703423973,-0.06875792882391163,-0.012012189710781218
2021-05-31,0.06262070086263827,0.13913250934655763,0.18202506746767377,-0.07239031923662709,0.06262070086263827
2021-06-30,0.02860931634335273,0.01107913044272002,0.12518730328866834,-0.20481460108834715,0.02860931634335273
2021-07-31,0.042186685695531745,0.06025723102668401,-0.001791076090953081,-0.12989806663272774,0.042186685695531745
2021-08-31,-0.056831751000648634,0.0376537038221485,-0.08506851028409135,-0.20796659714785015,-0.056831751000648634
2021-09-30,0.0786400715015434,0.11285780648640631,0.015342193582291497,-0.24871588243722165,0.0786400715015434
2021-10-31,0.019968402798736573,-0.05852193722607635,-0.1866620569430113,-0.27563013976088946,0.019968402798736573
2021-11-30,0.01152450462311827,-0.1182689500882601,-0.2152368792392455,-0.2504374633962533,0.01152450462311827
2021-12-31,-0.0874701520458766,-0.08762630080477041,-0.2932861963625918,-0.3257697285298389,-0.0874701520458766
2022-01-31,-0.04475967498725708,-0.13610526339762963,-0.12833685160827846,-0.1825054882732129,-0.04475967498725708
2022-02-28,0.04667784377333262,-0.10997449750770583,-0.1343249065587625,-0.14727920945258066,0.04667784377333262
2022-03-31,-0.13595741160065833,-0.22541190713764137,-0.2600680614757803,-0.10797012186958055,-0.13595741160065833
2022-04-30,-0.015865921797264204,0.008992312905972577,-0.10938636710281247,0.03763460303545041,-0.015865921797264204
2022-05-31,-0.08907756847485304,-0.02735922620516995,-0.04485504380338867,0.137486966486426,-0.08907756847485304
2022-06-30,0.12551733979886093,-0.04474139824441792,-0.04596419653904671,0.32743703125200363,0.12551733979886093
2022-07-31,-0.05132187916859521,-0.1173236688670557,-0.06214400226151495,0.2249278141643447,-0.05132187916859521
2022-08-31,-0.10535676511741554,-0.017987954103504733,-0.014964393676064058,0.2720458356093678,-0.10535676511741554
2022-09-30,0.03999850333131483,-0.0012800704357768256,0.20555666229188074,0.349617507832942,0.03999850333131483
2022-10-31,0.0554416261951125,0.06251404355061352,0.1650782839018532,0.2709070309278512,0.0554416261951125
2022-11-30,-0.09013536823639035,0.0030789443368595126,0.19090506535877116,0.3344216892095906,-0.09013536823639035
2022-12-31,0.10642932252618409,0.20710183766725043,0.39139121030517265,0.5485553034797395,0.10642932252618409
2023-01-31,-0.0035978548809268984,0.09652977386397632,0.30609370427666427,0.4250586417392994,-0.0035978548809268984
2023-02-28,0.09492804652218134,0.18724958995733343,0.2913704108184758,0.5057670618614507,0.09492804652218134
2023-03-31,0.00507898916855809,0.15267094033595807,0.11949736586183146,0.3927551386859347,0.00507898916855809
2023-04-30,0.07883804564341412,0.19111558610417112,0.09083402247579175,0.3251089435477583,0.07883804564341412
2023-05-31,0.06303826226656573,0.08769918452015157,0.12051054951855766,0.30383538761852735,0.06303826226656573
2023-06-30,0.038601050283759486,-0.02877974390892324,0.11295463993918453,0.3058737324648342,0.038601050283759486
2023-07-31,-0.014830066732894442,-0.0841912949492788,0.09108453480259282,0.2362395694072985,-0.014830066732894442
2023-08-31,-0.05079979096553311,0.03016584499222641,0.16602258286767557,0.26870096606493,-0.05079979096553311
2023-09-30,-0.02065481340671982,0.1459343366854331,0.24408969699874117,0.37163977863825126,-0.02065481340671982
2023-10-31,0.10818821787551647,0.191389128302907,0.21476678967185925,0.38845852026562744,0.10818821787551647
2023-11-30,0.05586990406364545,0.13187851115028404,0.16360831067475234,0.3199496057342184,0.05586990406364545
2023-12-31,0.01819202969158029,0.08565530953302125,0.17333958240759162,0.2557813001901146,0.01819202969158029
2024-01-31,0.05283353719198569,0.01962218792633519,0.13303738617371952,0.26002655560701626,0.05283353719198569
2024-02-29,0.012750711521033464,0.0280328667890537,0.08805865744446462,0.1644404933083088,0.012750711521033464
2024-03-31,-0.04373775366157484,0.08076621751362922,0.1025248275483781,0.06255492279479102,-0.04373775366157484
2024-04-30,0.061518170463090494,0.11123257181961033,0.1429836015196686,0.1266752172959591,0.061518170463090494
2024-05-31,0.06470015807327179,0.058388980152837666,0.13435903957132012,0.1587975916870059,0.06470015807327179
2024-06-30,-0.01678111499701329,0.020132577871286417,0.07026245344366511,0.15788166359009037,-0.01678111499701329
2024-07-31,0.011038699136077357,0.028572803304412364,0.11207853419748193,0.20618618339195138,0.011038699136077357
2024-08-31,0.026215632704724934,0.07177895919467314,0.07020010855227521,0.20439779751638376,0.026215632704724934
2024-09-30,-0.00864630073899919,0.04914054963030856,-0.03625306546834506,0.23672724195750106,-0.00864630073899919
2024-10-31,0.05350831869593997,0.08118601874830578,-0.014268257394092543,0.30714957921536334,0.05350831869593997
2024-11-30,0.004539624237476003,-0.0014731121831168537,0.021543930328197902,0.22138999750422905,0.004539624237476003
2024-12-31,0.021634098170255633,-0.08139387532847175,0.08186703164677289,0.2077251494305865,0.021634098170255633
2025-01-31,-0.027034789097153733,-0.08828663568264239,0.08462320447753369,0.19669851401549887,-0.027034789097153733
2025-02-28,-0.07586239032853548,0.02305099921909748,0.12539494987124034,0.2011132649677534,-0.07586239032853548
2025-03-31,0.013968267495705344,0.17772677820281557,0.28324895015983054,0.23682879542994728,0.013968267495705344
2025-04-30,0.09178286748585052,0.18965372991942675,0.32607029145652433,0.4111765030679002,0.09178286748585052
2025-05-31,0.06385860576373514,0.10003797536023407,0.1956313979681965,0.4291454286107157,0.06385860576373514
2025-06-30,0.024236821113083007,0.08959817668240455,0.11633418350149527,0.3398851022716112,0.024236821113083007
2025-07-31,0.009539654167660894,0.1146691327957563,0.10333110067652695,0.235220121585751,0.009539654167660894
